account,link,token,stem,amount_balance,bdv_balance
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15528,2579341258,2579341258
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32948,4560682418,1430904559
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32892,6418363196,2013748014
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32752,4074956328,1278509015
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,2,0
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11824,480999616,480999616
0x305c5e928370941be39b76deb770d9be299a5ff3,"<a href=""https://etherscan.io/address/0x305c5e928370941be39b76deb770d9be299a5ff3"" target=""_blank"" >0x305c5e928370941be39b76deb770d9be299a5ff3</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32932,3449266539,1082200154
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32708,1004069246,223743372
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16292,406361310,90581764
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32788,1377147995,306878970
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16136,67466540,67466540
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16022,80889746,80889746
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32780,4799441524,1069491208
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,433997210,96742067
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16308,198909994,44338911
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16368,110198973,24564389
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33160,22065453851,4916990608
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16218,648721324,648721324
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32976,1032262867,230025942
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-38,129877611,129877611
0x30709180d8747e5bc0bd6e1bff51baedab31328d,"<a href=""https://etherscan.io/address/0x30709180d8747e5bc0bd6e1bff51baedab31328d"" target=""_blank"" >0x30709180d8747e5bc0bd6e1bff51baedab31328d</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33172,12449860177,2774284453
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15536,5600720,5600720
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33268,800567679,178654579
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33320,17379298802,3878362060
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16198,31936228,31936228
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14236,3246163,3246163
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16048,3910042,3910042
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11296,12451424,12451424
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3213,36869841,36869841
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16370,3,1
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11836,13145094,13145094
0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea,"<a href=""https://etherscan.io/address/0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea"" target=""_blank"" >0x30a1fbfc214d2af0a68f6652a1d18a1b71dfa9ea</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-27692,2323421752,518494497
0x30d3174ce04f1e48c18b1299926029568cf4e1d6,"<a href=""https://etherscan.io/address/0x30d3174ce04f1e48c18b1299926029568cf4e1d6"" target=""_blank"" >0x30d3174ce04f1e48c18b1299926029568cf4e1d6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,6911362257,1545527966
0x30d3174ce04f1e48c18b1299926029568cf4e1d6,"<a href=""https://etherscan.io/address/0x30d3174ce04f1e48c18b1299926029568cf4e1d6"" target=""_blank"" >0x30d3174ce04f1e48c18b1299926029568cf4e1d6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6336,93739060,93739060
0x30d3174ce04f1e48c18b1299926029568cf4e1d6,"<a href=""https://etherscan.io/address/0x30d3174ce04f1e48c18b1299926029568cf4e1d6"" target=""_blank"" >0x30d3174ce04f1e48c18b1299926029568cf4e1d6</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33132,40627375033,9680837874
0x30d85f3cadca1f00f1a21b75ad92074c0504de26,"<a href=""https://etherscan.io/address/0x30d85f3cadca1f00f1a21b75ad92074c0504de26"" target=""_blank"" >0x30d85f3cadca1f00f1a21b75ad92074c0504de26</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17998,102644565,19047206
0x30d85f3cadca1f00f1a21b75ad92074c0504de26,"<a href=""https://etherscan.io/address/0x30d85f3cadca1f00f1a21b75ad92074c0504de26"" target=""_blank"" >0x30d85f3cadca1f00f1a21b75ad92074c0504de26</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,25148077,4666594
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21641684727,46895491,46895491
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-198,597051,597051
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16206,34205971,34205971
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16300,5,1
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16204,14959100,14959100
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32528,4434577711,1446128019
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11106,14245707,14245707
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,18084,22369467,22369467
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-9788,4268736,4268736
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14120,2800305,2800305
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,19920,25529630,25529630
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12056,1853843,1853843
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16232,8615080,8615080
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6417,14464070,14464070
0x31188536865de4593040fafc4e175e190518e4ef,"<a href=""https://etherscan.io/address/0x31188536865de4593040fafc4e175e190518e4ef"" target=""_blank"" >0x31188536865de4593040fafc4e175e190518e4ef</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14340,17640183,17640183
0x319c9de67c2684cfc932c54cdd4b4100d90c8d04,"<a href=""https://etherscan.io/address/0x319c9de67c2684cfc932c54cdd4b4100d90c8d04"" target=""_blank"" >0x319c9de67c2684cfc932c54cdd4b4100d90c8d04</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,45829737419,10272174590
0x31b6394ac04693b1d3d99952c18b30fda8516e07,"<a href=""https://etherscan.io/address/0x31b6394ac04693b1d3d99952c18b30fda8516e07"" target=""_blank"" >0x31b6394ac04693b1d3d99952c18b30fda8516e07</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11882,2360996,2360996
0x31b6394ac04693b1d3d99952c18b30fda8516e07,"<a href=""https://etherscan.io/address/0x31b6394ac04693b1d3d99952c18b30fda8516e07"" target=""_blank"" >0x31b6394ac04693b1d3d99952c18b30fda8516e07</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-27024,1301595859372963412748,1314379182
0x31b6394ac04693b1d3d99952c18b30fda8516e07,"<a href=""https://etherscan.io/address/0x31b6394ac04693b1d3d99952c18b30fda8516e07"" target=""_blank"" >0x31b6394ac04693b1d3d99952c18b30fda8516e07</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-8804,2998031,2998031
0x31ca06f88438decf247dd25695d53cbe2ac539f4,"<a href=""https://etherscan.io/address/0x31ca06f88438decf247dd25695d53cbe2ac539f4"" target=""_blank"" >0x31ca06f88438decf247dd25695d53cbe2ac539f4</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,1,1
0x31ca06f88438decf247dd25695d53cbe2ac539f4,"<a href=""https://etherscan.io/address/0x31ca06f88438decf247dd25695d53cbe2ac539f4"" target=""_blank"" >0x31ca06f88438decf247dd25695d53cbe2ac539f4</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22546,2,1
0x31ca06f88438decf247dd25695d53cbe2ac539f4,"<a href=""https://etherscan.io/address/0x31ca06f88438decf247dd25695d53cbe2ac539f4"" target=""_blank"" >0x31ca06f88438decf247dd25695d53cbe2ac539f4</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22322,33322837135,7487996521
0x31ca06f88438decf247dd25695d53cbe2ac539f4,"<a href=""https://etherscan.io/address/0x31ca06f88438decf247dd25695d53cbe2ac539f4"" target=""_blank"" >0x31ca06f88438decf247dd25695d53cbe2ac539f4</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33556,1,1
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-6004,45571520,45571520
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17808,539250149,539250149
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16282,4352819351,976415735
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16006,93495962,93495962
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,200157651,44898965
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15372,15793109,15793109
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11970,196801035,196801035
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32832,47869938520,16085835319
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16216,378017080,378017080
0x31deae0ddc9f0d0207d13fc56927f067f493d324,"<a href=""https://etherscan.io/address/0x31deae0ddc9f0d0207d13fc56927f067f493d324"" target=""_blank"" >0x31deae0ddc9f0d0207d13fc56927f067f493d324</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16208,298787580,298787580
0x3213977900a71e183818472e795c76af8cbc3a3e,"<a href=""https://etherscan.io/address/0x3213977900a71e183818472e795c76af8cbc3a3e"" target=""_blank"" >0x3213977900a71e183818472e795c76af8cbc3a3e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32920,2383895967,525671457
0x3213977900a71e183818472e795c76af8cbc3a3e,"<a href=""https://etherscan.io/address/0x3213977900a71e183818472e795c76af8cbc3a3e"" target=""_blank"" >0x3213977900a71e183818472e795c76af8cbc3a3e</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,2,0
0x3213977900a71e183818472e795c76af8cbc3a3e,"<a href=""https://etherscan.io/address/0x3213977900a71e183818472e795c76af8cbc3a3e"" target=""_blank"" >0x3213977900a71e183818472e795c76af8cbc3a3e</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14026,23658397,23658397
0x3213977900a71e183818472e795c76af8cbc3a3e,"<a href=""https://etherscan.io/address/0x3213977900a71e183818472e795c76af8cbc3a3e"" target=""_blank"" >0x3213977900a71e183818472e795c76af8cbc3a3e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32608,244175768,53843050
0x3213977900a71e183818472e795c76af8cbc3a3e,"<a href=""https://etherscan.io/address/0x3213977900a71e183818472e795c76af8cbc3a3e"" target=""_blank"" >0x3213977900a71e183818472e795c76af8cbc3a3e</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,44484108,9884922
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43324,17775119,6154565
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36612,25983654452,8996738382
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,2692154057,603771209
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16416,4053706871,909127576
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-52444,3208028802,1110767382
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33052,7438940239,2575703866
0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e,"<a href=""https://etherscan.io/address/0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e"" target=""_blank"" >0x32a0d4eb7f312916473ea9bafb8db6b6f1b4c32e</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-52384,3364640957,1164993726
